Id,Class
5795,2
5796,2
5797,9
5798,7
5799,3
5800,5
5801,2
5802,1
5803,3
5804,3
5805,3
5806,3
5807,9
5808,3
5809,3
5810,5
5811,1
5812,1
5813,5
5814,5
5815,3
5816,2
5817,1
5818,3
5819,3
5820,3
5821,2
5822,9
5823,7
5824,2
5825,3
5826,3
5827,3
5828,5
5829,1
5830,9
5831,3
5832,7
5833,5
5834,1
5835,7
5836,7
5837,3
5838,5
5839,3
5840,3
5841,0
5842,9
5843,1
5844,1
5845,1
5846,5
5847,2
5848,3
5849,3
5850,9
5851,9
5852,2
5853,3
5854,3
5855,3
5856,3
5857,7
5858,7
5859,9
5860,2
5861,7
5862,5
5863,9
5864,9
5865,1
5866,7
5867,5
5868,5
5869,5
5870,7
5871,5
5872,7
5873,0
5874,0
5875,9
5876,3
5877,1
5878,9
5879,7
5880,9
5881,3
5882,9
5883,3
5884,5
5885,5
5886,3
5887,7
5888,7
5889,3
5890,9
5891,9
5892,1
5893,9
5894,7
5895,9
5896,2
5897,3
5898,1
5899,5
5900,5
5901,3
5902,9
5903,1
5904,5
5905,0
5906,9
5907,5
5908,3
5909,3
5910,9
5911,1
5912,3
5913,1
5914,5
5915,9
5916,7
5917,0
5918,3
5919,3
5920,5
5921,3
5922,3
5923,5
5924,3
5925,3
5926,5
5927,3
5928,5
5929,2
5930,7
5931,3
5932,3
5933,3
5934,3
5935,7
5936,5
5937,3
5938,9
5939,3
5940,9
5941,5
5942,5
5943,3
5944,5
5945,3
5946,9
5947,3
5948,9
5949,7
5950,1
5951,3
5952,0
5953,9
5954,5
5955,5
5956,1
5957,3
5958,1
5959,9
5960,3
5961,2
5962,9
5963,1
5964,1
5965,3
5966,3
5967,3
5968,3
5969,3
5970,2
5971,3
5972,5
5973,3
5974,3
5975,9
5976,9
5977,3
5978,1
5979,5
5980,2
5981,3
5982,3
5983,3
5984,2
5985,9
5986,1
5987,3
5988,5
5989,9
5990,2
5991,3
5992,5
5993,5
5994,7
5995,9
5996,2
5997,7
5998,3
5999,3
6000,1
6001,2
6002,3
6003,2
6004,1
6005,9
6006,1
6007,3
6008,3
6009,9
6010,9
6011,3
6012,3
6013,2
6014,3
6015,5
6016,3
6017,9
6018,9
6019,7
6020,3
6021,1
6022,3
6023,5
6024,3
6025,3
6026,2
6027,2
6028,7
6029,9
6030,3
6031,5
6032,3
6033,3
6034,1
6035,9
6036,9
6037,2
6038,1
6039,2
6040,9
6041,3
6042,1
6043,7
6044,1
6045,1
6046,1
6047,9
6048,1
6049,3
6050,2
6051,9
6052,9
6053,1
6054,9
6055,3
6056,3
6057,9
6058,9
6059,9
6060,5
6061,9
6062,3
6063,9
6064,9
6065,3
6066,5
6067,5
6068,5
6069,9
6070,3
6071,3
6072,1
6073,9
6074,3
6075,7
6076,1
6077,3
6078,3
6079,9
6080,1
6081,1
6082,9
6083,2
6084,5
6085,9
6086,3
6087,3
6088,5
6089,2
6090,3
6091,3
6092,7
6093,1
6094,2
6095,5
6096,5
6097,3
6098,9
6099,3
6100,3
6101,9
6102,5
6103,9
6104,1
6105,3
6106,9
6107,2
6108,2
6109,3
6110,3
6111,7
6112,9
6113,1
6114,1
6115,9
6116,9
6117,3
6118,5
6119,2
6120,3
6121,0
6122,1
6123,5
6124,5
6125,1
6126,3
6127,3
6128,5
6129,9
6130,9
6131,5
6132,3
6133,2
6134,1
6135,7
6136,9
6137,3
6138,7
6139,5
6140,3
6141,3
6142,5
6143,5
6144,1
6145,0
6146,2
6147,9
6148,2
6149,3
6150,5
6151,9
6152,3
6153,9
6154,3
6155,3
6156,3
6157,1
6158,1
6159,0
6160,2
6161,1
6162,3
6163,9
6164,5
6165,7
6166,9
6167,1
6168,5
6169,3
6170,9
6171,3
6172,3
6173,1
6174,7
6175,2
6176,9
6177,5
6178,5
6179,9
6180,5
6181,5
6182,1
6183,5
6184,5
6185,3
6186,3
6187,4
6188,1
6189,1
6190,9
6191,9
6192,9
6193,7
6194,7
6195,3
6196,3
6197,9
6198,9
6199,9
6200,3
6201,2
6202,9
6203,9
6204,3
6205,3
6206,4
6207,3
6208,1
6209,9
6210,3
6211,9
6212,1
6213,5
6214,9
6215,5
6216,3
6217,3
6218,1
6219,3
6220,5
6221,3
6222,3
6223,3
6224,3
6225,3
6226,3
6227,5
6228,3
6229,1
6230,2
6231,3
6232,1
6233,2
6234,3
6235,5
6236,3
6237,2
6238,3
6239,9
6240,0
6241,3
6242,3
6243,3
6244,9
6245,3
6246,3
6247,5
6248,3
6249,7
6250,1
6251,3
6252,3
6253,9
6254,3
6255,5
6256,7
6257,3
6258,3
6259,3
6260,3
6261,7
6262,3
6263,7
6264,1
6265,1
6266,1
6267,9
6268,9
6269,9
6270,3
6271,3
6272,1
6273,2
6274,2
6275,7
6276,9
6277,3
6278,9
6279,9
6280,3
6281,5
6282,3
6283,9
6284,3
6285,3
6286,3
6287,3
6288,2
6289,3
6290,9
6291,3
6292,1
6293,3
6294,3
6295,3
6296,0
6297,3
6298,1
6299,3
6300,9
6301,2
6302,2
6303,3
6304,1
6305,3
6306,5
6307,3
6308,3
6309,5
6310,3
6311,7
6312,1
6313,3
6314,5
6315,3
6316,2
6317,3
6318,1
6319,1
6320,1
6321,9
6322,3
6323,7
6324,9
6325,3
6326,5
6327,3
6328,3
6329,2
6330,3
6331,5
6332,5
6333,7
6334,7
6335,2
6336,1
6337,1
6338,2
6339,3
6340,7
6341,9
6342,3
6343,1
6344,3
6345,9
6346,3
6347,5
6348,9
6349,5
6350,9
6351,1
6352,1
6353,5
6354,3
6355,7
6356,3
6357,5
6358,9
6359,9
6360,2
6361,9
6362,1
6363,3
6364,3
6365,2
6366,9
6367,5
6368,3
6369,7
6370,9
6371,5
6372,1
6373,5
6374,1
6375,3
6376,3
6377,3
6378,5
6379,2
6380,9
6381,5
6382,3
6383,9
6384,2
6385,5
6386,1
6387,5
6388,5
6389,3
6390,7
6391,5
6392,3
6393,9
6394,9
6395,2
6396,5
6397,7
6398,5
6399,1
6400,0
6401,1
6402,2
6403,5
6404,2
6405,3
6406,7
6407,2
6408,7
6409,1
6410,5
6411,7
6412,9
6413,1
6414,3
6415,1
6416,0
6417,3
6418,3
6419,5
6420,3
6421,9
6422,3
6423,3
6424,2
6425,9
6426,3
6427,1
6428,7
6429,3
6430,0
6431,7
6432,3
6433,9
6434,2
6435,9
6436,1
6437,2
6438,3
6439,1
6440,1
6441,1
6442,9
6443,5
6444,9
6445,9
6446,3
6447,5
6448,3
6449,7
6450,1
6451,9
6452,5
6453,3
6454,5
6455,7
6456,1
6457,5
6458,1
6459,3
6460,3
6461,9
6462,3
6463,1
6464,3
6465,3
6466,0
6467,1
6468,3
6469,9
6470,3
6471,9
6472,5
6473,9
6474,3
6475,7
6476,5
6477,7
6478,3
6479,2
6480,5
6481,3
6482,5
6483,3
6484,9
6485,1
6486,3
6487,1
6488,9
6489,7
6490,5
6491,3
6492,3
6493,3
6494,3
6495,3
6496,9
6497,5
6498,9
6499,3
6500,3
6501,5
6502,1
6503,9
6504,7
6505,9
6506,3
6507,1
6508,3
6509,1
6510,3
6511,2
6512,3
6513,1
6514,2
6515,1
6516,7
6517,5
6518,1
6519,5
6520,3
6521,3
6522,9
6523,3
6524,3
6525,3
6526,3
6527,3
6528,9
6529,5
6530,3
6531,0
6532,3
6533,3
6534,7
6535,3
6536,5
6537,9
6538,1
6539,5
6540,3
6541,7
6542,1
6543,5
6544,1
6545,5
6546,3
6547,3
6548,0
6549,9
6550,9
6551,7
6552,9
6553,9
6554,3
6555,9
6556,2
6557,3
6558,5
6559,2
6560,1
6561,3
6562,5
6563,3
6564,2
6565,5
6566,0
6567,3
6568,2
6569,9
6570,1
6571,5
6572,3
6573,3
6574,3
6575,2
6576,0
6577,3
6578,2
6579,9
6580,1
6581,3
6582,3
6583,3
6584,3
6585,1
6586,7
6587,5
6588,1
6589,3
6590,5
6591,1
6592,5
6593,3
6594,3
6595,3
6596,5
6597,9
6598,5
6599,7
6600,5
6601,3
6602,9
6603,9
6604,5
6605,9
6606,1
6607,3
6608,3
6609,7
6610,3
6611,9
6612,5
6613,5
6614,3
6615,5
6616,3
6617,3
6618,3
6619,2
6620,5
6621,3
6622,7
6623,1
6624,5
6625,5
6626,7
6627,2
6628,2
6629,9
6630,5
6631,9
6632,3
6633,3
6634,5
6635,9
6636,3
6637,9
6638,9
6639,5
6640,3
6641,3
6642,9
6643,7
6644,9
6645,3
6646,3
6647,5
6648,3
6649,3
6650,3
6651,1
6652,7
6653,5
6654,3
6655,0
6656,1
6657,5
6658,2
6659,9
6660,3
6661,3
6662,9
6663,3
6664,3
6665,5
6666,9
6667,3
6668,5
6669,5
6670,5
6671,3
6672,3
6673,0
6674,7
6675,1
6676,3
6677,5
6678,3
6679,3
6680,9
6681,1
6682,3
6683,7
6684,1
6685,3
6686,9
6687,9
6688,5
6689,3
6690,5
6691,2
6692,1
6693,1
6694,5
6695,3
6696,3
6697,7
6698,7
6699,9
6700,2
6701,9
6702,3
6703,3
6704,9
6705,1
6706,9
6707,9
6708,3
6709,5
6710,7
6711,3
6712,7
6713,9
6714,3
6715,3
6716,3
6717,9
6718,9
6719,9
6720,2
6721,5
6722,9
6723,5
6724,3
6725,1
6726,3
6727,5
6728,3
6729,9
6730,3
6731,3
6732,9
6733,9
6734,3
6735,3
6736,5
6737,3
6738,9
6739,1
6740,9
6741,9
6742,0
6743,5
6744,1
6745,2
6746,5
6747,3
6748,3
6749,1
6750,5
6751,1
6752,7
6753,7
6754,9
6755,3
6756,2
6757,3
6758,2
6759,9
6760,0
6761,7
6762,3
6763,1
6764,3
6765,5
6766,9
6767,1
6768,9
6769,9
6770,3
6771,3
6772,9
6773,7
6774,1
6775,9
6776,5
6777,1
6778,2
6779,7
6780,9
6781,1
6782,7
6783,7
6784,3
6785,3
6786,9
6787,3
6788,2
6789,3
6790,5
6791,9
6792,9
6793,9
6794,7
6795,7
6796,3
6797,1
6798,3
6799,9
6800,3
6801,3
6802,1
6803,7
6804,5
6805,9
6806,9
6807,3
6808,3
6809,5
6810,9
6811,9
6812,3
6813,5
6814,7
6815,3
6816,3
6817,3
6818,5
6819,5
6820,1
6821,3
6822,2
6823,9
6824,9
6825,9
6826,2
6827,9
6828,3
6829,3
6830,3
6831,3
6832,0
6833,3
6834,1
6835,5
6836,7
6837,2
6838,1
6839,9
6840,1
6841,2
6842,5
6843,9
6844,5
6845,3
6846,3
6847,3
6848,3
6849,0
6850,3
6851,7
6852,1
6853,1
6854,5
6855,0
6856,5
6857,5
6858,9
6859,3
6860,1
6861,1
6862,5
6863,7
6864,7
6865,3
6866,5
6867,9
6868,9
6869,3
6870,3
6871,7
6872,3
6873,2
6874,3
6875,9
6876,2
6877,5
6878,3
6879,9
6880,3
6881,2
6882,3
6883,9
6884,7
6885,2
6886,3
6887,3
6888,5
6889,1
6890,2
6891,3
6892,9
6893,3
6894,9
6895,3
6896,3
6897,9
6898,5
6899,3
6900,9
6901,3
6902,3
6903,5
6904,3
6905,2
6906,3
6907,3
6908,3
6909,3
6910,5
6911,5
6912,9
6913,1
6914,3
6915,9
6916,2
6917,9
6918,7
6919,7
6920,3
6921,1
6922,2
6923,9
6924,3
6925,5
6926,3
6927,3
6928,2
6929,5
6930,9
6931,5
6932,9
6933,4
6934,9
6935,1
6936,9
6937,1
6938,3
6939,1
6940,3
6941,3
6942,5
6943,2
6944,5
6945,9
6946,5
6947,9
6948,9
6949,1
6950,3
6951,9
6952,5
6953,0
6954,9
6955,3
6956,7
6957,3
6958,3
6959,3
6960,3
6961,7
6962,1
6963,9
6964,1
6965,9
6966,2
6967,3
6968,9
6969,3
6970,3
6971,2
6972,3
6973,7
6974,3
6975,5
6976,9
6977,9
6978,5
6979,9
6980,9
6981,1
6982,5
6983,5
6984,9
6985,5
6986,5
6987,3
6988,5
6989,5
6990,5
6991,1
6992,2
6993,3
6994,3
6995,1
6996,0
6997,3
6998,9
6999,1
7000,5
7001,5
7002,1
7003,9
7004,2
7005,9
7006,9
7007,9
7008,3
7009,3
7010,9
7011,7
7012,3
7013,2
7014,1
7015,9
7016,3
7017,9
7018,3
7019,3
7020,9
7021,9
7022,3
7023,9
7024,3
7025,3
7026,9
7027,9
7028,9
7029,1
7030,3
7031,7
7032,3
7033,3
7034,3
7035,3
7036,1
7037,1
7038,1
7039,7
7040,4
7041,2
7042,5
7043,9
7044,9
7045,9
7046,9
7047,9
7048,3
7049,1
7050,5
7051,9
7052,5
7053,3
7054,1
7055,1
7056,1
7057,3
7058,5
7059,3
7060,5
7061,3
7062,9
7063,7
7064,3
7065,7
7066,3
7067,9
7068,3
7069,3
7070,0
7071,3
7072,5
7073,5
7074,9
7075,5
7076,1
7077,9
7078,9
7079,2
7080,3
7081,2
7082,3
7083,7
7084,2
7085,9
7086,3
7087,3
7088,3
7089,1
7090,9
7091,5
7092,1
7093,5
7094,3
7095,2
7096,3
7097,9
7098,1
7099,9
7100,5
7101,2
7102,9
7103,3
7104,9
7105,3
7106,3
7107,2
7108,2
7109,3
7110,2
7111,3
7112,3
7113,9
7114,2
7115,1
7116,1
7117,3
7118,9
7119,3
7120,7
7121,3
7122,3
7123,1
7124,1
7125,9
7126,3
7127,3
7128,1
7129,9
7130,2
7131,9
7132,3
7133,5
7134,5
7135,1
7136,2
7137,3
7138,3
7139,3
7140,3
7141,3
7142,2
7143,3
7144,7
7145,9
7146,7
7147,5
7148,9
7149,3
7150,3
7151,5
7152,5
7153,9
7154,3
7155,1
7156,1
7157,9
7158,3
7159,5
7160,3
7161,3
7162,9
7163,3
7164,3
7165,1
7166,9
7167,3
7168,9
7169,7
7170,9
7171,9
7172,3
7173,3
7174,9
7175,5
7176,1
7177,3
7178,3
7179,1
7180,7
7181,2
7182,0
7183,2
7184,1
7185,1
7186,9
7187,1
7188,3
7189,3
7190,3
7191,2
7192,2
7193,0
7194,0
7195,3
7196,3
7197,7
7198,3
7199,3
7200,3
7201,9
7202,1
7203,1
7204,5
7205,3
7206,5
7207,3
7208,9
7209,1
7210,0
7211,1
7212,3
7213,5
7214,3
7215,9
7216,9
7217,0
7218,3
7219,9
7220,7
7221,3
7222,3
7223,9
7224,1
7225,5
7226,7
7227,7
7228,3
7229,3
7230,2
7231,7
7232,5
7233,5
7234,1
7235,7
7236,5
7237,9
7238,3
7239,3
7240,5
7241,3
7242,9
7243,3
7244,0
7245,5
7246,9
7247,9
7248,3
7249,0
7250,5
7251,3
7252,1
7253,3
7254,3
7255,3
7256,1
7257,3
7258,2
7259,5
7260,1
7261,5
7262,1
7263,3
7264,3
7265,3
7266,3
7267,3
7268,9
7269,5
7270,3
7271,3
7272,3
7273,3
7274,9
7275,2
7276,1
7277,5
7278,9
7279,9
7280,3
7281,9
7282,3
7283,3
7284,5
7285,9
7286,3
7287,3
7288,2
7289,7
7290,5
7291,5
7292,9
7293,9
7294,3
7295,3
7296,3
7297,9
7298,5
7299,3
7300,9
7301,5
7302,2
7303,2
7304,3
7305,3
7306,1
7307,3
7308,3
7309,9
7310,1
7311,3
7312,3
7313,2
7314,2
7315,3
7316,9
7317,3
7318,7
7319,0
7320,7
7321,2
7322,1
7323,2
7324,7
7325,9
7326,3
7327,3
7328,1
7329,1
7330,5
7331,5
7332,3
7333,3
7334,3
7335,5
7336,2
7337,1
7338,5
7339,5
7340,5
7341,9
7342,5
7343,5
7344,9
7345,3
7346,3
7347,1
7348,9
7349,5
7350,2
7351,5
7352,5
7353,5
7354,9
7355,2
7356,9
7357,1
7358,9
7359,0
7360,3
7361,3
7362,3
7363,5
7364,3
7365,9
7366,9
7367,7
7368,3
7369,3
7370,2
7371,5
7372,1
7373,5
7374,1
7375,9
7376,3
7377,5
7378,9
7379,5
7380,9
7381,5
7382,3
7383,3
7384,1
7385,2
7386,5
7387,9
7388,2
7389,3
7390,3
7391,3
7392,7
7393,3
7394,3
7395,9
7396,2
7397,9
7398,3
7399,9
7400,1
7401,2
7402,9
7403,5
7404,9
7405,1
7406,5
7407,5
7408,7
7409,9
7410,5
7411,2
7412,3
7413,3
7414,5
7415,3
7416,3
7417,3
7418,9
7419,0
7420,1
7421,3
7422,5
7423,1
7424,2
7425,3
7426,9
7427,3
7428,3
7429,3
7430,3
7431,5
7432,3
7433,2
7434,1
7435,3
7436,5
7437,9
7438,1
7439,5
7440,1
7441,3
7442,1
7443,7
7444,3
7445,3
7446,7
7447,5
7448,9
7449,3
7450,2
7451,2
7452,1
7453,9
7454,3
7455,9
7456,3
7457,9
7458,9
7459,3
7460,1
7461,3
7462,7
7463,1
7464,9
7465,3
7466,7
7467,2
7468,3
7469,9
7470,5
7471,5
7472,9
7473,1
7474,3
7475,5
7476,3
7477,1
7478,7
7479,5
7480,3
7481,3
7482,5
7483,3
7484,5
7485,7
7486,5
7487,1
7488,9
7489,0
7490,3
7491,1
7492,9
7493,1
7494,9
7495,3
7496,3
7497,0
7498,3
7499,5
7500,9
7501,3
7502,9
7503,3
7504,7
7505,3
7506,3
7507,0
7508,9
7509,9
7510,5
7511,2
7512,3
7513,5
7514,7
7515,5
7516,3
7517,3
7518,1
7519,1
7520,0
7521,9
7522,9
7523,9
7524,9
7525,5
7526,3
7527,5
7528,9
7529,9
7530,9
7531,1
7532,1
7533,5
7534,5
7535,3
7536,1
7537,2
7538,3
7539,9
7540,9
7541,5
7542,9
7543,7
7544,3
7545,3
7546,1
7547,9
7548,9
7549,1
7550,9
7551,3
7552,3
7553,1
7554,9
7555,3
7556,1
7557,3
7558,3
7559,5
7560,3
7561,2
7562,3
7563,3
7564,5
7565,1
7566,7
7567,3
7568,3
7569,3
7570,0
7571,3
7572,7
7573,9
7574,5
7575,3
7576,3
7577,3
7578,3
7579,9
7580,9
7581,3
7582,7
7583,3
7584,9
7585,3
7586,2
7587,3
7588,1
7589,1
7590,3
7591,0
7592,2
7593,3
7594,3
7595,1
7596,3
7597,9
7598,9
7599,0
7600,5
7601,2
7602,3
7603,3
7604,5
7605,1
7606,9
7607,7
7608,9
7609,9
7610,3
7611,5
7612,5
7613,2
7614,5
7615,3
7616,9
7617,9
7618,3
7619,5
7620,9
7621,7
7622,5
7623,3
7624,3
7625,3
7626,3
7627,3
7628,3
7629,7
7630,9
7631,3
7632,1
7633,5
7634,3
7635,0
7636,1
7637,1
7638,3
7639,2
7640,0
7641,9
7642,2
7643,3
7644,9
7645,1
7646,3
7647,3
7648,1
7649,7
7650,3
7651,9
7652,3
7653,1
7654,3
7655,7
7656,9
7657,9
7658,9
7659,2
7660,0
7661,9
7662,9
7663,9
7664,9
7665,3
7666,1
7667,5
7668,3
7669,3
7670,5
7671,3
7672,3
7673,9
7674,3
7675,9
7676,9
7677,9
7678,2
7679,3
7680,3
7681,3
7682,9
7683,3
7684,1
7685,7
7686,3
7687,3
7688,9
7689,5
7690,3
7691,7
7692,3
7693,3
7694,3
7695,9
7696,3
7697,5
7698,1
7699,2
7700,1
7701,9
7702,9
7703,9
7704,9
7705,5
7706,3
7707,2
7708,2
7709,2
7710,5
7711,3
7712,3
7713,9
7714,2
7715,3
7716,9
7717,9
7718,1
7719,3
7720,9
7721,5
7722,5
7723,5
7724,1
7725,9
7726,9
7727,2
7728,7
7729,2
7730,9
7731,7
7732,5
7733,2
7734,9
7735,9
7736,2
7737,3
7738,5
7739,3
7740,2
7741,5
7742,9
7743,3
7744,1
7745,9
7746,3
7747,9
7748,1
7749,3
7750,3
7751,3
7752,5
7753,3
7754,9
7755,9
7756,2
7757,1
7758,1
7759,9
7760,7
7761,9
7762,3
7763,1
7764,0
7765,5
7766,9
7767,2
7768,9
7769,5
7770,5
7771,1
7772,7
7773,5
7774,3
7775,5
7776,9
7777,3
7778,3
7779,7
7780,7
7781,3
7782,9
7783,5
7784,9
7785,5
7786,1
7787,3
7788,3
7789,3
7790,3
7791,3
7792,3
7793,0
7794,2
7795,9
7796,9
7797,3
7798,7
7799,3
7800,3
7801,3
7802,9
7803,3
7804,9
7805,3
7806,5
7807,5
7808,1
7809,5
7810,3
7811,0
7812,0
7813,5
7814,3
7815,5
7816,2
7817,5
7818,2
7819,3
7820,9
7821,1
7822,3
7823,3
7824,3
7825,5
7826,7
7827,3
7828,3
7829,3
7830,9
7831,3
7832,1
7833,7
7834,3
7835,9
7836,9
7837,1
7838,3
7839,3
7840,3
7841,1
7842,2
7843,0
7844,7
7845,7
7846,9
7847,1
7848,3
7849,9
7850,3
7851,3
7852,5
7853,0
7854,5
7855,3
7856,9
7857,5
7858,3
7859,3
7860,9
7861,7
7862,7
7863,3
7864,3
7865,9
7866,3
7867,5
7868,3
7869,7
7870,3
7871,9
7872,7
7873,7
7874,5
7875,5
7876,3
7877,9
7878,5
7879,3
7880,3
7881,3
7882,3
7883,3
7884,3
7885,5
7886,3
7887,3
7888,0
7889,5
7890,2
7891,1
7892,9
7893,7
7894,9
7895,5
7896,1
7897,9
7898,5
7899,0
7900,7
7901,1
7902,9
7903,3
7904,3
7905,0
7906,2
7907,5
7908,3
7909,9
7910,3
7911,9
7912,5
7913,5
7914,3
7915,3
7916,3
7917,5
7918,7
7919,7
7920,1
7921,5
7922,0
7923,5
7924,3
7925,3
7926,3
7927,9
7928,5
7929,5
7930,9
7931,9
7932,1
7933,1
7934,3
7935,5
7936,5
7937,9
7938,9
7939,1
7940,1
7941,2
7942,3
7943,2
7944,3
7945,3
7946,5
7947,1
7948,3
7949,3
7950,1
7951,5
7952,3
7953,2
7954,9
7955,0
7956,2
7957,3
7958,3
7959,0
7960,7
7961,9
7962,3
7963,5
7964,3
7965,1
7966,3
7967,5
7968,1
7969,3
7970,9
7971,2
7972,3
7973,5
7974,3
7975,3
7976,3
7977,3
7978,1
7979,9
7980,3
7981,3
7982,3
7983,9
7984,7
7985,3
7986,3
7987,9
7988,2
7989,1
7990,3
7991,2
7992,3
7993,7
7994,2
7995,3
7996,7
7997,3
7998,0
7999,3
8000,5
8001,2
8002,3
8003,3
8004,3
8005,3
8006,3
8007,3
8008,3
8009,5
8010,7
8011,1
8012,7
8013,5
8014,1
8015,5
8016,7
8017,9
8018,9
8019,9
8020,9
8021,3
8022,3
8023,9
8024,3
8025,3
8026,7
8027,9
8028,5
8029,3
8030,9
8031,3
8032,0
8033,5
8034,3
8035,0
8036,9
8037,9
8038,2
8039,3
8040,7
8041,3
8042,3
8043,1
8044,3
8045,5
8046,9
8047,9
8048,7
8049,3
8050,3
8051,2
8052,2
8053,1
8054,3
8055,5
8056,1
8057,5
8058,3
8059,2
8060,3
8061,9
8062,5
8063,9
8064,1
8065,3
8066,2
8067,3
8068,9
8069,2
8070,5
8071,5
8072,3
8073,5
8074,3
8075,3
8076,9
8077,5
8078,9
8079,9
8080,0
8081,9
8082,0
8083,3
8084,3
8085,3
8086,5
8087,3
8088,5
8089,3
8090,3
8091,0
8092,3
8093,3
8094,3
8095,3
8096,3
8097,3
8098,9
8099,9
8100,2
8101,9
8102,1
8103,7
8104,3
8105,1
8106,2
8107,1
8108,7
8109,9
8110,2
8111,0
8112,3
8113,9
8114,2
8115,9
8116,3
8117,9
8118,5
8119,5
8120,7
8121,2
8122,2
8123,3
8124,9
8125,3
8126,3
8127,5
8128,3
8129,5
8130,7
8131,3
8132,2
8133,1
8134,3
8135,7
8136,5
8137,3
8138,5
8139,9
8140,9
8141,3
8142,3
8143,5
8144,5
8145,9
8146,1
8147,9
8148,2
8149,7
8150,2
8151,7
8152,3
8153,3
8154,3
8155,5
8156,5
8157,3
8158,5
8159,9
8160,9
8161,3
8162,3
8163,9
8164,1
8165,5
8166,9
8167,3
8168,3
8169,9
8170,9
8171,9
8172,7
8173,7
8174,3
8175,5
8176,5
8177,3
8178,3
8179,2
8180,7
8181,5
8182,9
8183,1
8184,3
8185,7
8186,7
8187,1
8188,4
8189,5
8190,1
8191,1
8192,9
8193,0
8194,1
8195,3
8196,1
8197,1
8198,5
8199,3
8200,1
8201,1
8202,3
8203,9
8204,3
8205,5
8206,3
8207,2
8208,5
8209,5
8210,5
8211,5
8212,5
8213,9
8214,3
8215,3
8216,3
8217,3
8218,1
8219,3
8220,3
8221,5
8222,9
8223,9
8224,3
8225,2
8226,2
8227,3
8228,1
8229,5
8230,7
8231,3
8232,1
8233,3
8234,7
8235,2
8236,5
8237,3
8238,3
8239,3
8240,9
8241,7
8242,7
8243,9
8244,7
8245,3
8246,1
8247,1
8248,9
8249,7
8250,9
8251,3
8252,1
8253,9
8254,0
8255,3
8256,3
8257,9
8258,3
8259,3
8260,3
8261,9
8262,7
8263,3
8264,3
8265,2
8266,3
8267,9
8268,0
8269,3
8270,3
8271,7
8272,5
8273,3
8274,3
8275,2
8276,1
8277,3
8278,9
8279,9
8280,3
8281,9
8282,3
8283,3
8284,9
8285,7
8286,3
8287,2
8288,2
8289,1
8290,3
8291,3
8292,7
8293,5
8294,9
8295,3
8296,1
8297,5
8298,2
8299,3
8300,2
8301,9
8302,7
8303,7
8304,9
8305,3
8306,3
8307,3
8308,1
8309,1
8310,5
8311,9
8312,2
8313,3
8314,5
8315,3
8316,1
8317,3
8318,5
8319,1
8320,5
8321,5
8322,9
8323,3
8324,3
8325,5
8326,7
8327,1
8328,3
8329,1
8330,3
8331,1
8332,9
8333,3
8334,5
8335,1
8336,3
8337,3
8338,9
8339,3
8340,9
8341,3
8342,9
8343,3
8344,1
8345,5
8346,9
8347,0
8348,0
8349,0
8350,3
8351,9
8352,1
8353,3
8354,1
8355,2
8356,5
8357,2
8358,3
8359,9
8360,3
8361,5
8362,3
8363,9
8364,9
8365,1
8366,7
8367,9
8368,1
8369,5
8370,9
8371,3
8372,1
8373,3
8374,2
8375,3
8376,5
8377,3
8378,9
8379,3
8380,5
8381,3
8382,9
8383,1
8384,5
8385,3
8386,9
8387,5
8388,3
8389,5
8390,7
8391,7
8392,9
8393,5
8394,3
8395,9
8396,2
8397,1
8398,9
8399,3
8400,1
8401,9
8402,5
8403,3
8404,1
8405,9
8406,3
8407,9
8408,7
8409,2
8410,5
8411,1
8412,2
8413,1
8414,5
8415,3
8416,9
8417,5
8418,3
8419,5
8420,3
8421,3
8422,7
8423,5
8424,3
8425,3
8426,9
8427,9
8428,1
8429,0
8430,7
8431,9
8432,5
8433,2
8434,9
8435,1
8436,5
8437,3
8438,3
8439,3
8440,5
8441,9
8442,5
8443,3
8444,1
8445,3
8446,5
8447,1
8448,9
8449,5
8450,5
8451,7
8452,5
8453,3
8454,0
8455,3
8456,7
8457,2
8458,5
8459,3
8460,9
8461,9
8462,0
8463,7
8464,7
8465,2
8466,2
8467,3
8468,5
8469,3
8470,3
8471,3
8472,9
8473,7
8474,3
8475,5
8476,3
8477,9
8478,5
8479,9
8480,3
8481,3
8482,1
8483,9
8484,3
8485,5
8486,2
8487,9
8488,3
8489,3
8490,3
8491,3
8492,9
8493,7
8494,5
8495,3
8496,9
8497,3
8498,3
8499,3
8500,3
8501,9
8502,9
8503,1
8504,9
8505,9
8506,3
8507,3
8508,1
8509,1
8510,3
8511,9
8512,3
8513,3
8514,9
8515,3
8516,1
8517,2
8518,4
8519,9
8520,7
8521,9
8522,3
8523,2
8524,9
8525,9
8526,9
8527,1
8528,5
8529,1
8530,5
8531,1
8532,7
8533,9
8534,3
8535,1
8536,3
8537,2
8538,3
8539,1
8540,3
8541,3
8542,7
8543,3
8544,9
8545,5
8546,2
8547,5
8548,2
8549,9
8550,3
8551,3
8552,1
8553,9
8554,9
8555,5
8556,3
8557,9
8558,3
8559,3
8560,3
8561,5
8562,5
8563,1
8564,3
8565,5
8566,9
8567,2
8568,5
8569,4
8570,5
8571,3
8572,5
8573,3
8574,1
8575,5
8576,3
8577,5
8578,1
8579,5
8580,2
8581,9
8582,3
8583,5
8584,9
8585,7
8586,1
8587,5
8588,3
8589,3
8590,9
8591,1
8592,0
